item,category
29040,4280
49840,4284
73006,4526
72591,4521
84865,4282
50929,6166
73644,4280
68349,6426
24278,4505
24512,6418
52466,6261
66586,6261
67382,6261
29253,6261
78411,6261
48481,6426
9600,6407
2390,6426
78866,6261
81547,7146
67982,6261
83653,4284
50296,6261
9526,4595
47510,835
68559,4595
70093,4595
1008,4597
28087,4384
11241,4301
25905,531
818,4622
60169,4301
60758,6261
66752,6617
61843,6261
24214,9687
40868,1665
45438,4541
80020,6423
58756,6617
27728,6261
10798,12544
52243,6508
82327,12544
34115,6338
23016,6806
22691,2468
49744,4282
20452,6428
79930,4281
46076,6183
34287,6183
31843,4281
16668,861
34632,4526
83493,861
56256,6183
6237,6057
63550,6554
63555,1665
52897,6158
56874,4520
63188,1665
59079,562
56093,1665
40010,4281
80411,4520
52699,1665
41438,4290
51104,1665
54345,1665
58269,1665
66134,4281
59921,4520
72739,1665
35058,7339
36410,1665
81316,4526
66854,1665
43903,6426
510,11448
30818,4284
24184,6158
72288,1665
75293,1665
43479,4281
64079,4281
69691,4281
77331,4281
37489,4281
56374,4281
7702,4521
44054,4521
66820,1665
71960,4284
61568,4283
74064,1665
66605,4281
31682,6952
64065,1665
32879,6952
37768,6261
76420,1665
60237,7146
50453,6952
67210,1665
48054,7146
85224,1665
67753,6181
350,447
57071,6554
34913,7146
57476,7146
46289,1665
42184,447
6172,7146
63738,1665
354,447
63818,4281
72081,7146
85343,1665
83389,6423
56227,6952
8988,463
79068,6554
69888,463
45258,1665
55877,6952
62738,1665
55957,7146
23394,6423
85290,1665
75642,7146
7599,7146
81278,7146
61729,1665
71527,6554
80320,1665
83966,6261
26828,1665
11133,7998
65348,856
71722,4280
56556,1665
42931,9300
68818,4520
72986,1665
83275,6142
70554,856
6853,122
5092,4546
57022,856
39181,1665
51954,4520
58809,4281
61381,856
42344,9300
78272,4281
43257,6423
47052,4280
3210,6423
21800,6423
21309,6423
18113,6423
83546,4284
50225,6423
84171,45
55973,6261
78235,4281
67189,4284
49921,6523
71346,856
76500,1665
62290,122
55318,856
58131,856
80266,122
84943,1665
59061,122
56997,4284
20959,6496
46658,4283
78780,4520
12531,4280
61914,6423
82066,1665
66365,4281
64335,4281
65617,1665
37895,4283
71831,4520
68031,6261
64509,1665
56797,6261
3338,5828
2515,5828
26875,4520
21061,6261
82801,4281
7820,5828
8030,5828
67827,4520
11427,4384
77550,6421
41131,6421
73476,1665
83090,6261
72346,4281
57789,6426
83564,1665
33635,6426
37556,6421
47794,6421
74948,6183
81754,4520
68766,6300
74911,1665
84801,4281
71097,4281
84509,6300
42471,4374
13262,10811
30588,10811
30231,4283
76909,6421
73072,6185
11091,359
16285,6508
73065,4284
45263,1665
69993,1665
54194,1665
65004,5954
55558,562
21241,1665
52475,1665
80526,562
58492,1665
72615,4284
33198,4284
84768,6261
78272,4281
79214,6261
79910,6261
65362,8112
82595,6261
58720,562
55815,4281
52089,4282
64846,4520
71879,6261
54374,4281
42635,4282
76488,6261
59921,4520
70339,6261
77477,4281
81366,6261
80649,6261
43097,6261
52136,6261
79591,4824
27089,7339
55675,7339
82595,6261
71423,6261
35423,7353
4475,7339
59234,4520
52858,4284
44951,6432
57662,6423
50068,6427
39486,6426
76750,6423
57341,6423
38039,6423
81837,1665
65274,1665
72781,6423
46405,1665
13532,1535
26932,4520
79618,6261
44787,4280
83445,6261
72248,4520
77286,562
33234,4280
27102,4281
76488,6261
83939,6261
46020,6261
61977,4520
74209,6261
79801,4520
50919,4283
48462,1535
76052,4520
75754,562
58080,6261
14212,6806
12168,6806
13584,6281
27443,6806
1536,6806
25182,6141
8792,6806
66651,6806
64363,6281
12373,6806
2825,6806
47071,6806
36650,6806
44825,6806
49074,1665
36404,6261
83036,4282
69861,6261
67259,6261
84427,6261
70010,1665
64752,4281
84745,6261
37059,4282
77329,4280
65048,6261
35508,6261
64103,4284
78405,6261
49942,6426
56444,6261
55661,6261
84223,6261
44034,6261
13041,6251
6302,1101
15263,6412
13368,7205
24032,4374
13624,10489
47520,11186
29032,4292
54483,5838
16982,932
48213,10489
1262,4539
41955,4292
4004,6250
68046,4284
84795,1665
11371,4520
24922,6261
30286,4384
31689,6426
21308,5957
76256,4521
12495,4521
54324,5957
29695,1665
66945,6261
78711,6261
5138,5957
74220,6261
20947,6736
58974,5957
29147,6736
54651,6261
57484,5957
36720,4384
23359,5957
35863,4384
61819,6261
39130,7228
26923,5957
28528,6300
57201,6261
76381,1665
43088,5957
51433,7339
37225,8112
66460,1665
9030,123
36723,6152
20105,8113
80801,562
79157,562
59384,4521
51384,4521
58269,1665
55186,1665
7762,6241
51861,6554
29137,4283
27497,6554
68684,6261
21897,4282
77250,1665
82516,4282
39008,4283
30792,562
45407,4284
34280,6261
49880,6261
59519,6261
45548,4282
29914,6261
79068,6554
46723,5953
13209,5953
72036,6261
58145,6261
18177,6261
80146,6261
57303,6261
36400,6261
46256,6261
56615,6261
70026,6261
65009,6261
63111,6261
57981,6261
36055,6261
63645,6261
48817,6261
78800,4281
51770,6432
49677,5539
69126,4520
60984,4282
48268,6432
65161,4282
82401,6300
62494,4280
26878,4288
73080,4282
9229,1101
47594,4520
60397,4280
40468,6428
72112,6426
46896,6183
61238,6426
76137,1665
50034,6512
59079,562
50504,6736
11839,5517
65337,856
80047,856
39304,6512
70370,856
62508,1665
76225,6183
34101,6426
55926,4282
37630,6426
52282,1665
27964,5467
57654,4281
71722,4280
14848,1157
1930,9498
24766,877
29422,4282
83036,4282
41202,4282
45636,4282
64927,4281
45308,1157
1635,9447
71263,1665
59397,1665
26112,9447
58015,4431
41264,9447
825,877
34422,4282
84039,9447
44187,4281
11621,877
33480,7207
1128,9447
65945,1665
9895,9498
63108,9447
66945,6261
82613,4280
36011,4520
12576,4280
41724,6261
84795,1665
35019,6300
11713,10717
40725,6261
26285,6300
40974,1665
54034,6261
67835,6261
30368,4280
70079,6261
39365,4520
74144,6261
60236,4520
29051,6261
19120,6261
73304,6261
48064,4280
59838,6300
73634,6261
29134,4520
59516,6261
41001,4768
38229,6261
70470,1665
74492,6261
55333,6261
70080,6261
12730,4282
24822,6261
77641,6261
66886,6261
39966,4288
22847,6261
58301,6261
20543,6261
27874,4282
60810,1665
44265,1665
50507,4282
70242,4521
62936,4288
80417,1665
58656,6261
59855,6261
79052,4288
21532,1665
56556,1665
34241,6261
77086,4281
47844,4280
59431,6261
32146,4280
42870,6261
8537,6261
45613,4521
65941,1665
55340,6261
63378,1665
54121,6261
84768,6261
13355,2146
41856,7205
9908,11791
53094,4282
84028,4282
66325,6251
71665,11791
1799,4642
83581,4283
47498,4283
83588,4283
45178,4281
1066,7855
56413,4284
74418,4521
56479,4281
26510,7205
39689,4292
66180,4288
7006,6427
74838,4282
72164,6421
84259,4280
46970,4288
17544,4384
74285,562
10881,4605
77902,6421
77956,5751
27056,5751
37028,2505
37971,5751
18190,5751
7866,5751
48376,6423
75159,4281
4846,5751
22595,5751
51794,6423
20732,6400
72293,6261
64012,6261
29440,1665
46229,1665
44816,562
62823,4281
52114,4280
30331,4285
52282,1665
45983,562
46609,4280
32423,6300
4032,6427
27939,6261
24508,6261
42048,562
67673,562
62626,4569
73525,1665
56093,1665
81475,562
53932,6261
25108,6261
20781,6261
60840,562
73727,1665
73491,1665
62862,4282
41188,6982
72357,1665
57503,7146
58865,4282
25815,4283
83167,4282
80051,1665
57443,7878
78680,1665
78118,4520
62378,4520
55781,6261
66098,4520
64021,2254
1782,123
25548,4520
78071,6261
60592,6261
75226,6261
38972,6261
12020,1398
19076,9490
47901,9460
82716,9493
29210,9493
21186,9493
15120,9493
14106,9493
47914,9493
84198,9493
12223,9713
64044,9493
1539,9713
48216,7814
16951,9493
4164,9494
47481,4520
17706,1535
25093,4278
17932,4278
44167,6198
82702,10936
58335,4288
52329,4520
55564,6261
77366,1535
46007,1535
20464,6152
45386,6426
55483,6261
31833,6426
73583,4282
41318,6261
80737,6426
60907,1665
71865,6261
79343,6261
35490,1665
9377,4281
29574,4280
66134,4281
69978,4520
67799,1665
68138,6261
52306,4287
68903,6261
61945,4281
6576,6426
42580,4284
45477,562
25909,6261
69287,4520
438,5467
76771,4282
9426,5467
48038,1665
76083,1665
64103,4284
80144,1665
47654,5467
31000,6152
28117,1665
18924,6427
16843,6426
48961,4520
22068,5539
73589,6261
58215,4287
46210,4287
71761,1665
58598,1665
34704,6261
48015,6261
55660,6261
68742,6427
52128,6261
41505,6261
54651,6261
73675,6261
21209,9687
15978,9687
81922,6261
62560,6261
1704,6423
28730,4595
15660,6030
79883,4505
43480,6410
51590,6300
23443,11447
26372,4505
27329,2216
73156,6164
50842,11467
32901,145
57504,4520
70218,6261
59054,4520
38533,4281
74917,4520
25475,4283
71987,6261
48376,6423
76606,6261
37703,6261
72413,6261
83503,8111
12403,6487
77539,6261
74899,4283
28095,562
70922,562
64517,4282
38521,6261
69529,8111
46691,4520
73922,4280
36754,6261
79596,4282
74224,4282
70652,4520
48745,4281
62505,1665
53032,1665
67982,6261
82949,6261
78297,6261
62000,4280
46718,6261
29033,4520
43458,1665
80124,4282
33552,4282
5244,4284
72918,6736
45952,5515
49165,4283
52239,4284
53885,4521
80245,4284
31783,4280
27841,4281
39117,8111
6171,6736
34294,4280
82011,562
69594,4282
49960,4521
20954,5957
51094,1665
28638,8112
83912,4520
72254,4284
72791,562
32668,5515
13381,6735
22113,5515
83036,4282
31381,6735
73359,562
9502,4284
70633,4280
75653,5539
61754,4520
73312,1665
70259,1665
54981,4520
61904,4520
66380,6261
35854,4284
73407,6261
44757,4284
64263,6261
73491,1665
78882,4520
25396,6261
52222,10810
50699,6423
44926,6261
63633,4520
47433,1665
48627,6957
62199,4520
37044,4284
62152,4284
29574,4280
22571,4280
51510,4283
23074,4284
25250,4284
59095,4520
61250,4280
49792,4520
71580,4520
76369,6261
72820,6261
45161,4281
83659,4526
75349,6261
65944,6261
18871,4267
64505,4281
75815,4281
49376,1665
59079,562
82615,4282
52680,1665
82354,6427
60165,1665
64986,4282
66011,6244
84108,4282
53542,1665
38319,4281
70218,6261
58953,6261
83225,4282
72118,6261
51555,4281
84801,4281
84768,6261
78235,4281
69993,1665
55010,7209
53935,1665
45647,6136
67440,6261
77980,4281
85110,6261
63502,1665
64069,6261
70275,1665
70416,6261
66289,1665
45968,4280
33072,4374
81792,1665
60881,6261
83516,4284
28632,4520
68690,4283
54048,7205
37706,4520
38533,4281
25851,7205
61479,6426
50188,6423
52750,4284
79365,1665
40440,4280
41726,6261
84241,1665
67676,8111
19676,6261
1645,6261
66854,1665
63940,1665
69380,4520
55335,1665
6828,6261
45771,5953
49441,770
79642,4281
57684,4281
66465,4281
46915,4280
59193,4281
43707,6426
46201,4281
57866,4281
57293,4281
53188,6421
85282,1665
73100,4281
68356,1665
79383,4280
23968,7214
65641,4281
54466,4281
51409,6423
58161,4281
75017,4281
54069,4280
13526,6244
26199,7339
84354,4281
37237,6255
33650,10717
43304,4505
30457,4284
83157,4281
36189,4280
31942,4284
74911,1665
43265,4284
20505,9730
29208,1665
70295,1665
68009,4284
55824,4284
47960,6522
75416,1665
48959,4280
83588,4283
55040,4281
15506,9730
16581,4284
26821,4284
45279,6261
62553,4281
48891,6512
69050,6261
12125,10629
78963,1665
82040,1665
80422,6183
60522,2254
80941,932
49809,4521
67091,4282
42317,932
44998,4281
81526,4282
78410,6261
47050,1665
24524,6152
77996,4282
34724,1665
65256,6261
75015,6261
42471,4374
22175,4374
5732,4374
61749,4521
8048,4374
33607,856
27615,4374
31541,856
18014,4374
54653,5510
26745,4374
46543,856
16680,6406
34360,4280
66838,1665
75468,6406
66596,4281
14014,6406
24873,6406
43822,1665
73494,4281
73095,6261
59315,4280
73288,4816
84801,4281
14639,5160
66531,5779
50560,4816
73438,10752
47315,4281
15142,4816
64671,4816
54332,10752
812,5160
14633,4816
17557,5335
79337,7845
64265,1665
63396,4281
46948,6261
64699,4288
19568,4280
73011,4281
73917,4281
62902,1665
76427,4281
10453,294
50314,4281
45371,5539
54063,1665
59546,1665
48208,4283
67232,4283
73444,6735
77810,1665
17037,10980
33445,4283
42208,4283
62598,4283
51585,1665
72001,1665
39138,4283
21110,4283
65500,4281
76769,6300
76841,6300
39814,4520
57136,7228
44329,6300
84794,6300
63146,7228
47194,6300
72849,7228
68843,4281
72346,4281
16560,4824
6913,8201
960,8201
76443,1665
20682,8201
17587,8201
21220,6136
83939,6261
68171,1665
78083,4283
40179,8201
69748,1665
73290,6261
78305,6261
72337,6261
78599,6261
73221,6261
85292,4284
58879,6261
71960,4284
62462,6261
84801,4281
83459,6261
61532,385
2434,6261
42392,6261
41589,6426
65548,4520
73215,6261
55040,4281
3169,826
54794,4290
72118,6261
62415,4280
55101,6300
69019,562
52602,4281
48149,4284
51423,1665
64882,4521
24724,4280
36178,4283
46389,6261
79660,4282
35297,4281
25779,4282
41765,6554
45623,5289
5968,6593
42285,6593
8020,6554
6562,5289
22264,6554
36535,4282
77045,4505
29764,6423
35575,6319
46571,4282
5921,10952
4802,6424
34468,6424
29911,6424
33346,10905
12494,5303
28872,6426
21111,6438
77438,4283
1773,10905
78356,6261
59964,6261
44028,6426
42550,6519
63696,6426
65945,1665
78589,4282
47245,4284
82262,4282
83118,6426
68364,6426
68303,6261
43697,4282
69694,4283
63110,4280
34429,4283
20641,4520
53080,4280
51609,4520
83041,4520
72397,4520
57907,4520
555,6172
79024,4520
38019,6176
63494,1665
18665,4283
69785,6176
37765,731
28981,7146
46988,4384
46926,731
84326,1665
48337,6295
29505,6736
61750,6512
17895,7983
67503,6952
76846,1665
63523,4282
55926,4282
56249,6512
65427,4283
57219,4282
38106,7764
56136,4520
63767,4282
41714,6423
19001,2146
51292,6736
52790,6426
62122,6736
46627,6512
18170,1535
74997,4282
61610,1665
12438,5484
39789,6952
3366,4282
34005,4283
50446,6508
66732,6261
54397,6512
65654,6512
78800,4281
73982,1665
54374,4281
53491,4281
59441,4521
57154,562
69689,10717
76168,4284
28419,4281
72091,4281
47314,4284
3275,10870
21473,6205
45615,11123
2260,12308
13800,4305
11364,10870
3365,8929
64528,8071
32704,12308
56,8928
30617,4571
521,8928
50492,6205
6495,10870
22053,4571
7449,6312
83877,4505
60014,4281
13129,9455
26803,4289
47697,4281
58918,4281
34719,4289
17090,9455
77329,4280
77704,4281
49560,6181
47568,6181
38087,6261
83762,4288
58166,6261
11427,4384
64451,6261
72337,6261
8934,4571
66713,6432
64555,4521
64546,4521
50339,6432
5151,4384
84768,6261
9934,4281
65514,6261
18708,4570
72811,6261
29241,4521
36616,4282
52256,6261
48890,4281
71632,6261
62572,4282
33219,10717
33411,1665
47278,4282
57981,6261
5908,5868
60917,4282
70185,4520
57606,4520
74754,4520
32853,4520
55815,4281
47521,4520
4070,4520
84167,6261
67864,4520
46750,4281
64860,4520
40222,7146
73476,1665
36530,7146
65756,7146
41025,7146
61760,7146
59156,6508
85366,7146
72842,6508
43241,6432
75177,7146
83036,4282
53784,6736
77592,6736
70731,6736
1657,7861
38726,6736
12309,5920
38957,6736
75880,5920
19412,5920
70097,6183
4894,11787
54079,6423
51235,1665
57548,6261
25669,6967
53595,6261
23023,6423
76363,1665
78702,1665
47383,6423
18146,6438
28985,6438
54828,4288
75737,6432
51018,4288
50877,6438
58240,6300
47933,4288
62737,6300
62047,6432
56191,4282
59613,5920
65232,1665
8067,5539
4972,591
75956,12909
24456,591
24388,591
43590,1665
2200,5920
40130,1665
30969,856
58778,856
38066,6261
34157,1244
9408,6261
40415,856
24740,6261
44576,6261
54120,4290
39550,6261
58878,1244
67631,856
50293,6261
37886,856
56393,6261
30643,6261
19271,6261
32825,6261
71013,6261
10155,6261
34941,6426
16587,1101
44809,4283
56626,4283
74435,6244
78127,1101
34732,1101
73422,6426
38319,4281
50796,7339
84509,6300
61797,6554
75335,4280
60176,1665
67730,1665
48340,6426
49335,6426
35969,1665
84727,562
51856,4283
82481,6261
64145,6736
37209,4283
19887,7932
30671,6261
63767,4282
48642,6176
67791,4283
76564,6426
32002,4283
53946,6736
54231,4816
18365,10548
14130,4816
5889,11435
52774,9494
26742,10630
21182,9494
26108,9494
33357,9494
30106,9460
2405,10472
12911,4584
125,10472
10916,10472
61111,911
31062,10472
732,10472
8099,2146
7924,6267
17260,10472
62665,4280
40640,6423
23063,6261
626,10472
73504,4282
10886,552
61910,4520
9961,5930
58416,11134
15249,6950
6758,11158
80816,5930
54758,6564
8892,5332
14999,5930
14877,11135
33319,6564
17336,11156
65869,6564
15234,5932
1511,5930
77421,6564
43286,4505
57845,6300
49390,6261
14676,11791
75757,6261
51769,4284
68872,6300
59781,4284
72036,6261
72317,4280
23519,4520
27285,4384
32720,527
31048,5166
74279,1139
8555,7209
74141,6261
53751,6261
46704,527
1800,9095
7091,6426
17608,7214
73059,527
49688,527
6820,6261
72166,1665
79615,4287
21496,4282
70997,4282
55144,4520
72273,1665
32420,4282
75765,4282
74474,4520
28188,4520
61163,4282
46833,4282
1129,5166
33870,4284
82496,6261
55440,5166
36394,9713
82997,6261
76195,7339
8835,4617
12744,4617
72546,4520
59449,4283
16187,1124
2109,9713
64575,6261
67369,562
42825,4856
58445,6261
79429,1665
50874,1665
44485,5539
73476,1665
77481,6261
69088,4526
57946,5539
68696,5539
33295,6152
80414,4281
60401,4284
52350,4284
45872,4284
38644,4284
84062,4284
83880,4284
60926,4281
79639,4284
76859,1665
51811,4281
62496,4284
74994,4284
52502,856
61865,856
36298,5953
30647,463
74190,856
79494,5953
40487,856
35026,133
38898,5953
21935,5239
6803,6281
38611,7208
67416,4526
22758,6281
44130,6281
70670,4281
67155,659
54167,6512
18156,7208
130,6426
2471,6281
22183,6426
18119,6281
21619,6027
66214,1665
58460,4284
52114,4280
53645,4280
44371,1665
73230,4284
35993,4284
46492,4284
26821,4284
73476,1665
83755,4284
75913,1665
64823,4284
76620,6261
52426,562
44674,1665
29400,4283
59182,7205
45617,6261
67459,6261
32281,6261
46502,7205
79749,6261
7430,6426
68335,6261
76056,6426
69801,1665
59248,1665
10348,6426
84769,6261
76606,6261
83159,6261
74731,6261
48345,4281
42874,1665
33684,6423
48974,6261
71644,4281
45938,6261
76461,6261
51599,4282
62399,6261
72179,6261
73494,4281
42021,4280
58570,1665
61244,6261
38382,6261
79772,1665
65945,1665
55815,4281
57411,6261
53133,6261
62799,1665
65894,6261
63219,6261
11921,1866
14152,6445
72459,6445
59197,6204
22500,8925
57235,6204
10194,7435
62112,6447
14192,7369
16055,8923
17077,1518
46167,8922
41155,7369
17004,7825
6335,8925
29176,8922
32289,7365
20063,12890
18134,1518
7439,6447
17730,7369
2107,7369
67451,7435
27543,6736
30039,6068
76561,6407
22423,7243
68293,6251
33712,6423
37884,6255
68182,6955
75214,6407
1734,6423
74446,6407
44003,856
80505,856
71347,4766
17556,4766
80304,6423
68945,843
20301,4520
24917,4766
31997,5539
66227,4520
14016,761
50176,10962
3887,1155
56143,4520
67080,11883
75309,11883
73660,11883
40459,1156
60482,11883
52779,11883
37396,4853
4969,11480
15980,11480
28144,6426
42411,9060
44608,1155
54178,6261
28697,6261
67329,4267
64735,4267
47734,4267
58498,4267
70676,6261
31090,4267
32556,4267
72575,4267
71613,6261
16631,4267
60988,4267
47746,4267
49584,6421
25205,6423
53270,6261
42143,6261
32915,6426
84163,6261
77120,7210
57982,6426
67665,6261
57585,4281
67849,6261
83516,4284
76056,6426
9829,6261
61836,4284
80086,4280
18179,6261
52206,4284
52321,4281
72311,4281
49936,4281
56640,4281
54963,4281
71047,4292
36519,4284
51664,6512
55220,4520
71029,4520
68081,1665
80844,4520
78699,6183
21134,5953
30321,6952
67827,4520
49195,6512
66382,4520
55789,6512
76846,1665
83459,6261
75522,1665
58633,1665
75175,6261
54441,6261
61368,6261
80975,6261
48486,4520
78920,4520
52606,1665
82929,1665
67644,4281
68965,4281
53357,1665
73166,6251
76446,4281
48091,1665
76692,1665
83142,1665
71276,1665
17332,6251
67876,1665
73449,4281
61711,4521
78035,4281
84742,4281
56624,6251
63262,4284
48974,6261
83620,6261
57045,6261
78859,6261
66608,6261
32671,6423
79577,6261
66278,6261
59292,6261
61703,6261
40502,6261
61366,6261
76158,6261
58845,6261
32993,6423
21388,6261
76720,6261
79367,6261
51358,6261
50349,6736
35264,6261
59230,6426
84801,4281
52185,562
43114,6423
46688,6423
56630,6423
32421,6423
82867,562
36307,6426
28495,6423
59286,4282
75111,4281
68873,6261
63959,4281
71228,6261
78148,4281
25151,6244
69968,4281
41997,4521
56041,6261
55096,6423
45201,6261
54017,6261
9796,6261
60445,6261
68864,4282
56736,4282
29481,4280
45117,4282
44666,4282
77216,4521
59179,562
59277,562
27539,4283
65242,5467
43329,4283
48867,4281
40545,1665
52391,1665
77504,4285
70523,4281
39407,4283
62271,4283
60085,4283
49311,4283
33523,856
34513,4282
12924,4282
35235,4283
34611,4283
67636,4281
71839,856
48906,4285
68980,4281
