iid_target,iid_neighbors,ratings
140109595,140172270,1
140109595,140100911,1
140109595,140233016,1
394741188,679722572,1
034540453X,345377168,1
034540453X,345400690,1
034540453X,345400674,1
034540453X,345414063,1
1562827960,380724596,1
1567313736,1573240397,1
805056084,080503885X,1
374153248,374525838,1
684857022,684857014,1
785799524,042516313X,1
877017883,811812308,1
877017883,081183140X,1
446604100,892966211,1
679753761,067975377X,1
380730200,385314337,1
312290888,312319754,1
60958294,60932384,1
684827107,684815281,1
805068015,312421036,1
375750525,375505652,1
140122060,140119795,1
140122060,140130209,1
140122060,140115854,1
140122060,140086838,1
140122060,140119485,1
140122060,140144080,1
140122060,140084428,1
140122060,140088946,1
140122060,140084975,1
140133488,140112499,1
671729470,067172942X,1
671729470,671729454,1
671729470,671682881,1
671729470,671729489,1
671729470,671456695,1
140248927,571167772,1
140248927,380700468,1
767900340,679449329,1
052594642X,452283973,1
312198647,312253826,1
60932384,60932139,1
038071843X,380718421,1
038071843X,380974061,1
038071843X,380718413,1
836218515,836211499,1
836218515,836220668,1
836218515,836220609,1
836218515,836220625,1
836218515,836212002,1
385484275,440226139,1
373243790,373239963,1
373243790,373239939,1
1569470553,1569472475,1
1569470553,1569472041,1
836211499,836220668,1
836211499,836220609,1
836211499,836220625,1
836211499,836212002,1
679759263,679735461,1
679759263,679736328,1
679759263,679736301,1
679759263,679743081,1
140064834,140073760,1
345440129,034544017X,1
553380672,553099728,1
670031542,014200331X,1
034539044X,034542252X,1
517595753,609600664,1
517595753,517595745,1
679462988,375758631,1
068480123X,140187294,1
452279070,452275490,1
553582801,553801821,1
451407261,451402537,1
451407261,451406567,1
345310799,394530063,1
006092411X,60168706,1
449912787,1565112199,1
393311031,393302008,1
140119795,140130209,1
140119795,140115854,1
140119795,140086838,1
140119795,140119485,1
140119795,140144080,1
140119795,140084428,1
140119795,140088946,1
140119795,140084975,1
1573220280,1573225843,1
452281202,395826578,1
671885332,684852233,1
034536676X,671681796,1
034536676X,671835157,1
60972122,688076327,1
452261848,140121617,1
553148923,553012606,1
312252803,312198485,1
375501959,375758739,1
771099940,771098510,1
771099940,771099754,1
771099940,771099657,1
771099940,077109955X,1
771099940,771098502,1
771099940,771099916,1
743410599,743410602,1
316890642,316825646,1
440224012,385488432,1
034082607X,670031925,1
962500631,1888580224,1
688174590,60567104,1
316102121,1575665646,1
440220440,440222702,1
440220440,440222680,1
440220440,440220459,1
440222702,440222680,1
440222702,440220459,1
440222680,440220459,1
743448677,739439170,1
345278666,034527508X,1
380800373,380807122,1
380800373,380795124,1
380800373,380800381,1
380800373,380801213,1
380800373,380813165,1
380800373,380790076,1
380800373,380800209,1
380800373,380807351,1
380800373,380800608,1
380800373,380805197,1
380800373,380807890,1
380800373,380795558,1
380800373,380727757,1
380800373,380810484,1
380800373,038080736X,1
380800373,380807157,1
380800373,380813068,1
380800373,380812568,1
380800373,038081255X,1
380800373,380815508,1
385319347,385319444,1
451160436,451154770,1
743454510,743454502,1
767903854,055350259X,1
316317713,316314781,1
042513749X,425162613,1
042513749X,042514173X,1
042513749X,425167739,1
590425013,590251635,1
590425013,590470140,1
590424971,590435086,1
590424971,590435736,1
590424971,590439006,1
590437208,590407473,1
590438999,590420070,1
590438999,590339516,1
590438999,590437194,1
590438999,590435094,1
590438999,590424963,1
590438999,590435671,1
590438999,059042002X,1
590438999,590420046,1
590438999,590339508,1
590438999,590420054,1
590438999,590411268,1
590438999,590407481,1
590438999,059042503X,1
590438999,590437224,1
590438999,590437186,1
590438999,590436600,1
590438999,590415832,1
590438999,590436597,1
590880144,590880152,1
590880144,590862316,1
590442996,590442643,1
590442996,590443003,1
590442996,590417843,1
590442996,590442570,1
590442996,059043649X,1
590442996,590426702,1
590442996,590436511,1
590420070,590339516,1
590420070,590437194,1
590420070,590435094,1
590420070,590420046,1
590420070,590435086,1
590420070,590339508,1
590420070,590420054,1
590420070,590411268,1
590420070,590407481,1
590420070,059042503X,1
590420070,590437224,1
590420070,590437186,1
590420070,590436600,1
590420070,590415832,1
590420070,590439006,1
590420070,590436597,1
590433466,439099390,1
743423569,743423550,1
312269374,312305540,1
843951710,843952474,1
743412761,074341277X,1
451205758,451207874,1
451205758,451205642,1
385334370,440235421,1
312983832,312288662,1
039915180X,399150439,1
039915180X,399148639,1
61032212,66212995,1
081296814X,345452003,1
081296814X,804119120,1
081296814X,345435338,1
081296814X,345450922,1
081296814X,345449835,1
081296814X,812967798,1
385335520,440236819,1
385335490,440236789,1
758205511,758205937,1
758205511,758204280,1
758205511,758201346,1
758205511,758207743,1
786014555,786015055,1
843952199,843952180,1
312272758,312242298,1
843952032,843949880,1
743453468,743453476,1
679735771,375703845,1
843951036,843949163,1
345447832,345447859,1
345447832,345458923,1
345439007,345433483,1
345439007,345433475,1
140620222,141439513,1
140620222,140621792,1
140620222,140621164,1
140620222,140620990,1
140620222,140621571,1
140620222,140434267,1
140620222,140621377,1
140620222,014062029X,1
140620222,140621644,1
140620222,140620494,1
140620222,140620311,1
140620222,140621539,1
140620222,140621342,1
140620222,140238212,1
140620222,140620907,1
140620222,140621032,1
140620222,140621067,1
140620222,014062077X,1
140620222,140621318,1
140620222,140620176,1
140620222,140620761,1
140620222,140620591,1
140620222,140620265,1
140620222,014062063X,1
140620222,140620834,1
140620222,140621423,1
140620222,140621601,1
140620222,014062144X,1
140620222,140620230,1
140620222,140620621,1
140620222,140620192,1
140620222,140621490,1
140620222,140620915,1
140620222,140621210,1
140620222,140621040,1
140620222,140621105,1
140620222,140621628,1
140620222,140621482,1
140620222,140621202,1
399151729,451212762,1
373218974,373218540,1
373218974,373218435,1
373218974,373218427,1
373218974,373285019,1
373218974,373218737,1
446602159,446527254,1
156027127,151008884,1
679412921,60975857,1
373218966,373285000,1
373218966,373218753,1
373239963,373240880,1
373239963,373239939,1
373239963,373244754,1
373239963,037324472X,1
373239963,037324603X,1
373239963,373095538,1
373239963,373246129,1
373239963,373097743,1
373239963,373244282,1
440170796,440129265,1
006053429X,006059537X,1
345439244,345458303,1
345439244,449911446,1
345439244,345450914,1
345439244,345439112,1
345439244,345441613,1
345439244,345440005,1
345439244,034544907X,1
345439244,034543773X,1
345439244,345447654,1
345439244,034544017X,1
345439244,345445759,1
345439244,345440838,1
345439244,345457374,1
345439244,345447549,1
345439244,345451295,1
446360716,446605662,1
312988249,312975740,1
312988249,312965966,1
312988249,312996055,1
553582941,345384377,1
743219341,743219333,1
553074741,553560271,1
553074741,553073737,1
553100335,553573926,1
067940211X,074931091X,1
688088686,380721228,1
067942525X,553582917,1
525940456,525938362,1
451207874,451205642,1
385299087,440211891,1
385299087,038531292X,1
385299087,385304900,1
684829924,684829916,1
345350685,345376714,1
446608483,446524972,1
553024248,60502304,1
553024248,440130999,1
394805666,039487336X,1
394805666,679864350,1
394805666,679804196,1
394805666,039483013X,1
394805666,394873351,1
394805666,394873343,1
394805666,394854438,1
394805666,679800913,1
394805666,394848381,1
394805666,394856392,1
394805666,394873319,1
394805666,039489748X,1
394805666,394873378,1
399146857,1931056323,1
64400484,60263970,1
448095122,448095238,1
448095122,448095513,1
448095122,448095319,1
448095122,448095505,1
448095122,448095130,1
448095122,448095521,1
448095106,044809536X,1
448095106,448095351,1
590386336,059043277X,1
312291450,312242646,1
881661775,671741829,1
385319800,440225272,1
385319800,385334702,1
553241346,553280813,1
553212818,553213008,1
1575668335,1575662191,1
1575668335,1575666855,1
1575668335,758203373,1
684808129,074320042X,1
821748726,821752448,1
446602809,446518050,1
380798565,380731959,1
380798565,380976579,1
1575663309,1575663929,1
1575663309,1575664992,1
1575663309,1575663708,1
006104363X,61093653,1
1575662191,1575666855,1
1575662191,758203373,1
446314889,445046619,1
446314889,446314021,1
449001725,449001946,1
449001725,449219380,1
671721097,067187599X,1
038542406X,449221776,1
380793474,380800500,1
380793474,380728060,1
380793474,380728044,1
425165698,425152561,1
425165698,425136221,1
425165698,425142825,1
671509810,671722859,1
375701214,375401156,1
515119520,330347772,1
394724550,394412559,1
684847515,20545401,1
034529873X,345298748,1
61099813,006018311X,1
679742298,679745688,1
679742298,679748091,1
679742298,679742301,1
679742298,067974567X,1
038080722X,038080719X,1
345343247,345340590,1
345343247,034536158X,1
345300793,345300777,1
345300793,345309979,1
446602744,446518131,1
786881623,786860782,1
449209377,449243346,1
448095025,448095033,1
044809519X,448095297,1
044809519X,448095467,1
044809519X,448095165,1
448095238,448095513,1
448095238,448095319,1
448095238,448095505,1
448095238,448095130,1
448095238,448095521,1
448095246,044809522X,1
448095246,448095211,1
448095246,448095203,1
448095246,448095114,1
448095246,448095416,1
044809522X,448095203,1
044809522X,448095114,1
044809522X,448095416,1
380793660,380801493,1
380793660,380784505,1
393048136,140296468,1
449149560,044918336X,1
449149560,449150046,1
553156756,553153986,1
448095211,044809536X,1
448095211,448095114,1
448095211,448095319,1
448095211,448095254,1
448095211,448095459,1
448095211,448095521,1
448095211,448095092,1
448095211,448095084,1
448095203,448095114,1
448095203,448095416,1
380801493,380784505,1
380801493,380976889,1
439060435,590294024,1
679819770,679819762,1
1575663929,1575664992,1
1575663929,1575663708,1
1575663929,758203373,1
393308804,393960129,1
671006614,067100669X,1
553074938,553287346,1
440473519,440772109,1
440473519,440472415,1
440473519,440472431,1
590447742,068971310X,1
590447742,812505107,1
380709546,044021937X,1
380006456,446340952,1
380006456,446346144,1
441873375,441848265,1
441873375,441873146,1
441873375,441873413,1
451525302,20700105,1
425179184,042518000X,1
743410068,743202945,1
451198476,451180755,1
451198476,451407830,1
451198476,451180747,1
590448331,590261932,1
590448331,590448242,1
590448331,590436414,1
590448331,590442589,1
590448331,590436449,1
590448331,590456474,1
590448331,590436422,1
590448331,590483021,1
590448331,590443003,1
590448331,590260251,1
590448331,059043652X,1
590448331,590442597,1
590448331,590448234,1
590448331,059048303X,1
590448331,590470485,1
590448331,590259970,1
590407252,590423169,1
312203039,312205406,1
446608270,446523402,1
449223558,671760742,1
425128482,425134008,1
60524936,60524944,1
812576071,312871880,1
425180042,425193918,1
345374568,316328944,1
038081563X,380815613,1
038081563X,380800802,1
802115160,3257227000,1
802115160,802115640,1
312201656,1860491022,1
451519167,451520750,1
312207662,312983182,1
553268120,553204343,1
553268120,312965788,1
553268120,312084986,1
583300588,583300359,1
583300588,583300324,1
449219461,080501084X,1
449219461,394586980,1
441006361,441872867,1
451523555,140390480,1
451523555,590433520,1
451523555,590408003,1
345431057,449002268,1
345431057,449911446,1
345431057,044900371X,1
345431057,449912639,1
345431057,449001016,1
345431057,449911543,1
345431057,345427025,1
345431057,345439511,1
345431057,345417186,1
345431057,345436822,1
345431057,345425537,1
345431057,345409639,1
345431057,345426606,1
345431057,345441125,1
345431057,345416422,1
345431057,345417968,1
345431057,449001504,1
345431057,345434226,1
345431057,345438167,1
345431057,345416449,1
345458303,345450914,1
345458303,345439112,1
345458303,345441613,1
345458303,345440005,1
345458303,034544907X,1
345458303,034543773X,1
345458303,345447654,1
345458303,034544017X,1
345458303,345445759,1
345458303,345440838,1
345458303,345457374,1
345458303,345447549,1
345458303,345451295,1
670031054,670910260,1
670031054,067003293X,1
670031054,142002712,1
670031054,60513101,1
670032077,142004049,1
1575666855,1575668343,1
1575666855,758203373,1
449200817,449232018,1
590494457,439568323,1
590537733,590433458,1
590484451,590333062,1
449221776,449212963,1
61093653,60179449,1
64401510,64401480,1
671722751,743477103,1
671722751,671509802,1
449213358,449223450,1
449213358,449221873,1
449213358,449217493,1
449213358,449214192,1
449213358,449210928,1
449213358,449211479,1
553225650,553122789,1
310218039,310201209,1
553569368,553293907,1
440447682,590404989,1
440760755,440460751,1
451141083,451207394,1
307215873,307215938,1
307215873,307215423,1
307215873,307215881,1
307215873,307215520,1
307215873,307215962,1
449223450,449221873,1
449223450,449217493,1
449223450,449214192,1
449223450,449210928,1
449223450,449211479,1
449238520,449238598,1
449238520,449241637,1
449238520,449238628,1
553212982,553212974,1
553212982,553213016,1
553212982,553213008,1
553212982,553213059,1
553212982,553213024,1
553212982,553213075,1
553212982,553213067,1
553212982,553275364,1
553212982,553212958,1
553212982,553213040,1
157566108X,1575664720,1
1575664992,1575663708,1
312925581,312146310,1
312925581,312113420,1
312925581,312439687,1
380603926,805237739,1
380603926,038067033X,1
425152898,425132048,1
425152898,425126064,1
425152898,425189864,1
425152898,425178765,1
067172942X,671729454,1
067172942X,671729489,1
067172942X,671682911,1
451521269,451522982,1
449235637,449215237,1
449235637,449210111,1
1575663708,758203373,1
553234595,553118358,1
553234595,553103008,1
440986311,698116895,1
671534645,395670292,1
078688505X,786864672,1
440432952,440433053,1
440772109,688037852,1
440772109,440472105,1
440772109,044021937X,1
440472415,440472431,1
380978954,61051578,1
380978954,61059064,1
380793253,380793261,1
399139141,399140093,1
399139141,399138153,1
345337484,345302834,1
345318862,345354923,1
345311078,345335538,1
345317718,345304225,1
812510992,312931735,1
671473204,671547224,1
055322509X,553270966,1
517588455,517880571,1
042513265X,425126765,1
042513265X,425131327,1
042513265X,425107132,1
61020648,61092177,1
61020648,61020680,1
61020648,61020656,1
61020648,61020397,1
61020648,61059072,1
61020648,61020400,1
61020648,61020664,1
61020648,61056901,1
61056014,61056022,1
61056014,61059889,1
61056014,61056006,1
380792036,380804255,1
316678104,316734837,1
034537536X,749320621,1
805237739,038067033X,1
039332298X,393049566,1
425171094,425186059,1
688065317,380703149,1
688065317,380729865,1
345433262,449908488,1
345433262,449908496,1
345433262,449005925,1
345433262,345440013,1
486275639,486284956,1
446674931,374158177,1
451200861,375503323,1
60185147,60008296,1
385335121,613271785,1
671016970,671016997,1
449225666,449005828,1
449225666,449908445,1
